Date,DATE1,sum_Size,sum_Summit,Success_rate,Merged_Precipitation,Merged_Snowfall,Snow_depth,Temp_observed,Fog
2009-09-20 00:00:00,2009-09-20 00:00:00,37,18,0.48648648648648651,0.35,0,0,36,
2015-09-07 00:00:00,2015-09-07 00:00:00,47,18,0.38297872340425532,0.31,0,0,39,
2010-09-04 00:00:00,2010-09-04 00:00:00,65,18,0.27692307692307688,0,0,0,40,
2009-08-11 00:00:00,2009-08-11 00:00:00,60,18,0.3,0,0,0,42,
2006-09-30 00:00:00,2006-09-30 00:00:00,41,18,0.43902439024390238,0,0,0,43,
2007-09-12 00:00:00,2007-09-12 00:00:00,18,18,1,0,0,0,51,
2008-05-24 00:00:00,2008-05-24 00:00:00,100,18,0.18,0,0,,52,
2006-05-19 00:00:00,2006-05-19 00:00:00,39,18,0.46153846153846162,0.02,0,135,52,
2006-09-06 00:00:00,2006-09-06 00:00:00,31,18,0.58064516129032262,0,0,0,60,
2015-08-13 00:00:00,2015-08-13 00:00:00,33,18,0.54545454545454541,0,,,69,
2011-06-27 00:00:00,2011-06-27 00:00:00,93,19,0.20430107526881719,,,151,,
2015-05-31 00:00:00,2015-05-31 00:00:00,22,19,0.86363636363636365,0,,,,
2010-05-23 00:00:00,2010-05-23 00:00:00,75,19,0.25333333333333341,0.4,3,148,28,
2014-05-28 00:00:00,2014-05-28 00:00:00,30,19,0.6333333333333333,0.08,0,150,31,
2011-06-15 00:00:00,2011-06-15 00:00:00,47,19,0.40425531914893609,0.13,0.5,182,31,
2010-08-29 00:00:00,2010-08-29 00:00:00,31,19,0.61290322580645162,0.01,0,0,32,
2010-06-14 00:00:00,2010-06-14 00:00:00,72,19,0.2638888888888889,0,0,118,32,1
2007-04-16 00:00:00,2007-04-16 00:00:00,23,19,0.82608695652173914,0,0,145,34,
2015-05-16 00:00:00,2015-05-16 00:00:00,25,19,0.76,0.14,0,42,37,
2014-09-26 00:00:00,2014-09-26 00:00:00,41,19,0.46341463414634149,1.18,0,0,39,
2013-01-19 00:00:00,2013-01-19 00:00:00,25,19,0.76,0,0,120,43,
2010-06-13 00:00:00,2010-06-13 00:00:00,65,19,0.29230769230769232,0,0,121,45,
2013-06-04 00:00:00,2013-06-04 00:00:00,43,19,0.44186046511627908,0,0,124,46,
2007-06-29 00:00:00,2007-06-29 00:00:00,98,19,0.19387755102040821,0.41,0,38,47,
2011-09-14 00:00:00,2011-09-14 00:00:00,21,19,0.90476190476190477,0,0,0,52,
2014-09-04 00:00:00,2014-09-04 00:00:00,37,19,0.51351351351351349,0.14,0,0,52,
2009-06-17 00:00:00,2009-06-17 00:00:00,55,20,0.36363636363636359,,0,,,
2011-07-11 00:00:00,,65,20,0.30769230769230771,,,,,
2008-05-18 00:00:00,2008-05-18 00:00:00,27,20,0.7407407407407407,,0,,,
2012-05-17 00:00:00,2012-05-17 00:00:00,28,20,0.7142857142857143,0,,166,29,
2011-06-02 00:00:00,2011-06-02 00:00:00,40,20,0.5,0.86,2.5,210,30,
2011-09-19 00:00:00,2011-09-19 00:00:00,38,20,0.52631578947368418,0.79,0,0,38,
2014-06-11 00:00:00,2014-06-11 00:00:00,51,20,0.392156862745098,0,0,114,39,
2008-06-19 00:00:00,2008-06-19 00:00:00,81,20,0.24691358024691359,0,0,142,40,
2007-05-19 00:00:00,2007-05-19 00:00:00,30,20,0.66666666666666663,0.1,0,117,40,
2012-07-02 00:00:00,2012-07-02 00:00:00,77,20,0.25974025974025972,0,0,102,41,
2014-05-16 00:00:00,2014-05-16 00:00:00,36,20,0.55555555555555558,0,,171,41,
2006-09-09 00:00:00,2006-09-09 00:00:00,27,20,0.7407407407407407,0,0,0,41,
2014-09-08 00:00:00,2014-09-08 00:00:00,39,20,0.51282051282051277,0,0,0,47,
2014-07-19 00:00:00,2014-07-19 00:00:00,86,20,0.23255813953488369,0,0,6,48,
2013-08-24 00:00:00,2013-08-24 00:00:00,63,20,0.31746031746031739,0,,,49,
2013-09-08 00:00:00,2013-09-08 00:00:00,54,20,0.37037037037037029,0,0,0,52,
2007-05-29 00:00:00,2007-05-29 00:00:00,27,20,0.7407407407407407,0,0,108,54,
2006-09-08 00:00:00,2006-09-08 00:00:00,40,20,0.5,0,0,0,56,
2008-09-15 00:00:00,2008-09-15 00:00:00,31,20,0.64516129032258063,0,0,0,68,
2011-06-23 00:00:00,2011-06-23 00:00:00,67,21,0.31343283582089548,,,,,
2015-05-28 00:00:00,2015-05-28 00:00:00,30,21,0.7,0.1,,,,
2009-09-18 00:00:00,,47,21,0.44680851063829791,,,,,
2009-06-24 00:00:00,2009-06-24 00:00:00,48,21,0.4375,0,0,,,
2011-08-31 00:00:00,2011-08-31 00:00:00,56,21,0.375,0.02,0,0,34,
2014-06-15 00:00:00,2014-06-15 00:00:00,63,21,0.33333333333333331,0.28,0,109,34,
2006-08-30 00:00:00,2006-08-30 00:00:00,27,21,0.77777777777777779,0.28,0,0,35,1
2010-06-11 00:00:00,2010-06-11 00:00:00,68,21,0.30882352941176472,0.46,0,126,35,
2014-09-09 00:00:00,2014-09-09 00:00:00,29,21,0.72413793103448276,0.02,0,0,39,
2012-06-16 00:00:00,2012-06-16 00:00:00,86,21,0.2441860465116279,0,0,137,45,
2006-07-05 00:00:00,2006-07-05 00:00:00,25,21,0.84,0,0,18,48,
2007-06-04 00:00:00,2007-06-04 00:00:00,68,21,0.30882352941176472,0.05,0,81,52,
2007-05-30 00:00:00,2007-05-30 00:00:00,25,21,0.84,0,0,104,58,
2012-09-05 00:00:00,2012-09-05 00:00:00,43,21,0.48837209302325579,0,0,0,59,
2015-08-11 00:00:00,2015-08-11 00:00:00,90,21,0.23333333333333331,0,,,64,
2010-08-25 00:00:00,2010-08-25 00:00:00,48,21,0.4375,0,0,0,67,
2015-05-13 00:00:00,2015-05-13 00:00:00,42,22,0.52380952380952384,,,,,
2015-05-17 00:00:00,2015-05-17 00:00:00,47,22,0.46808510638297868,,,,,
2009-01-17 00:00:00,,31,22,0.70967741935483875,,,,,
2015-05-24 00:00:00,2015-05-24 00:00:00,57,22,0.38596491228070168,0.1,,,,
2007-05-21 00:00:00,2007-05-21 00:00:00,31,22,0.70967741935483875,1.85,8,124,32,
2014-05-26 00:00:00,2014-05-26 00:00:00,43,22,0.51162790697674421,0.65,0,150,37,
2007-06-05 00:00:00,2007-06-05 00:00:00,38,22,0.57894736842105265,0.15,0,79,38,
2007-09-16 00:00:00,2007-09-16 00:00:00,42,22,0.52380952380952384,0.01,0,0,41,
2006-09-22 00:00:00,2006-09-22 00:00:00,33,22,0.66666666666666663,0.31,0,0,42,1
2009-08-12 00:00:00,2009-08-12 00:00:00,35,22,0.62857142857142856,0.68,0,0,45,1
2009-08-29 00:00:00,2009-08-29 00:00:00,65,22,0.33846153846153848,0,0,0,46,
2008-09-07 00:00:00,2008-09-07 00:00:00,33,22,0.66666666666666663,0,0,0,52,
2013-08-25 00:00:00,2013-08-25 00:00:00,44,22,0.5,0,0,0,53,
2008-09-08 00:00:00,2008-09-08 00:00:00,36,22,0.61111111111111116,0,0,0,55,
2011-09-05 00:00:00,2011-09-05 00:00:00,32,22,0.6875,0,0,0,56,
2008-08-23 00:00:00,2008-08-23 00:00:00,59,22,0.3728813559322034,0,0,0,57,
2011-08-25 00:00:00,2011-08-25 00:00:00,32,22,0.6875,0,,0,66,
2011-06-28 00:00:00,2011-06-28 00:00:00,91,23,0.25274725274725268,,,150,,
2014-05-14 00:00:00,,37,23,0.6216216216216216,,,,,
2015-06-11 00:00:00,2015-06-11 00:00:00,74,23,0.3108108108108108,0,,,,
2007-09-10 00:00:00,2007-09-10 00:00:00,38,23,0.60526315789473684,0,0,0,,
2008-09-10 00:00:00,2008-09-10 00:00:00,26,23,0.88461538461538458,0,0,0,,
2013-05-17 00:00:00,2013-05-17 00:00:00,41,23,0.56097560975609762,0.38,0,140,33,
2006-09-16 00:00:00,2006-09-16 00:00:00,38,23,0.60526315789473684,0.5,1.5,0,35,1
2013-05-19 00:00:00,2013-05-19 00:00:00,55,23,0.41818181818181821,0.2,0,138,35,
2015-06-03 00:00:00,2015-06-03 00:00:00,31,23,0.74193548387096775,0.75,,,37,
2012-05-16 00:00:00,2012-05-16 00:00:00,27,23,0.85185185185185186,0,0,170,39,
2007-08-19 00:00:00,2007-08-19 00:00:00,48,23,0.47916666666666669,0.38,0,0,40,
2009-08-09 00:00:00,2009-08-09 00:00:00,73,23,0.31506849315068491,0.05,0,0,41,
2014-09-02 00:00:00,2014-09-02 00:00:00,35,23,0.65714285714285714,0,0,0,42,
2010-08-26 00:00:00,2010-08-26 00:00:00,37,23,0.6216216216216216,0,0,0,45,
2012-08-25 00:00:00,2012-08-25 00:00:00,90,23,0.25555555555555548,0,0,0,49,
2007-09-04 00:00:00,2007-09-04 00:00:00,45,23,0.51111111111111107,0.01,0,0,50,
2013-07-15 00:00:00,2013-07-15 00:00:00,78,23,0.29487179487179488,0,0,3,54,
2012-09-07 00:00:00,2012-09-07 00:00:00,53,23,0.43396226415094341,0,,,54,
2011-09-12 00:00:00,2011-09-12 00:00:00,30,23,0.76666666666666672,0,0,0,57,
2012-05-14 00:00:00,2012-05-14 00:00:00,44,23,0.52272727272727271,0,0,173,58,
2015-08-23 00:00:00,2015-08-23 00:00:00,41,23,0.56097560975609762,0,,,60,
2008-06-21 00:00:00,2008-06-21 00:00:00,88,23,0.26136363636363641,0,0,135,61,
2009-09-12 00:00:00,2009-09-12 00:00:00,67,23,0.34328358208955218,0,0,0,71,
2012-07-01 00:00:00,,101,24,0.23762376237623761,,,,,
2009-09-14 00:00:00,,30,24,0.8,,,,,
2008-09-28 00:00:00,2008-09-28 00:00:00,35,24,0.68571428571428572,0,0,0,,
2014-05-15 00:00:00,,42,24,0.5714285714285714,,,,,
2009-06-22 00:00:00,2009-06-22 00:00:00,81,24,0.29629629629629628,0,0,,,
2014-05-13 00:00:00,2014-05-13 00:00:00,33,24,0.72727272727272729,0,0,182,,
2010-05-22 00:00:00,2010-05-22 00:00:00,69,24,0.34782608695652167,0.42,4.5,147,29,
2012-07-03 00:00:00,2012-07-03 00:00:00,61,24,0.39344262295081972,0.35,0,99,34,
2012-06-15 00:00:00,2012-06-15 00:00:00,99,24,0.2424242424242424,0,0,138,38,
2014-09-01 00:00:00,2014-09-01 00:00:00,46,24,0.52173913043478259,0,0,0,39,
2014-06-09 00:00:00,2014-06-09 00:00:00,38,24,0.631578947368421,0.04,0,115,40,
2012-06-17 00:00:00,2012-06-17 00:00:00,71,24,0.3380281690140845,0.5,0,136,42,
2013-06-05 00:00:00,2013-06-05 00:00:00,63,24,0.38095238095238088,0,0,120,48,
2012-05-12 00:00:00,2012-05-12 00:00:00,48,24,0.5,0,0,180,48,
2011-08-22 00:00:00,2011-08-22 00:00:00,67,24,0.35820895522388058,0,0,7,52,
2015-08-08 00:00:00,2015-08-08 00:00:00,52,24,0.46153846153846162,0,,,52,
2013-08-15 00:00:00,2013-08-15 00:00:00,34,24,0.70588235294117652,0.09,,,54,
2012-09-16 00:00:00,2012-09-16 00:00:00,36,24,0.66666666666666663,0,0,0,54,
2007-09-03 00:00:00,2007-09-03 00:00:00,46,24,0.52173913043478259,0,0,0,54,
2012-09-17 00:00:00,2012-09-17 00:00:00,35,24,0.68571428571428572,0,0,0,58,
2015-08-12 00:00:00,2015-08-12 00:00:00,55,24,0.43636363636363629,0,,,73,
2007-06-11 00:00:00,2007-06-11 00:00:00,66,25,0.37878787878787878,0.25,0,73,32,
2012-06-26 00:00:00,2012-06-26 00:00:00,70,25,0.35714285714285721,0.12,0,120,33,
2010-07-13 00:00:00,2010-07-13 00:00:00,40,25,0.625,0,0,40,37,
2006-06-14 00:00:00,2006-06-14 00:00:00,54,25,0.462962962962963,0.3,0,80,37,1
2007-08-26 00:00:00,2007-08-26 00:00:00,53,25,0.47169811320754718,0,0,0,40,
2007-06-15 00:00:00,2007-06-15 00:00:00,65,25,0.38461538461538458,0.11,0,65,41,
2013-09-16 00:00:00,2013-09-16 00:00:00,35,25,0.7142857142857143,0.19,0,0,43,
2015-08-16 00:00:00,2015-08-16 00:00:00,65,25,0.38461538461538458,0,,,48,
2011-08-24 00:00:00,2011-08-24 00:00:00,55,25,0.45454545454545447,0,0,2,52,
2007-09-15 00:00:00,2007-09-15 00:00:00,49,25,0.51020408163265307,0.01,0,0,55,
2008-06-20 00:00:00,2008-06-20 00:00:00,80,25,0.3125,0,0,140,55,
2014-09-07 00:00:00,2014-09-07 00:00:00,44,25,0.56818181818181823,0,0,0,56,
2015-06-10 00:00:00,2015-06-10 00:00:00,43,25,0.58139534883720934,0,,,60,
2006-09-03 00:00:00,2006-09-03 00:00:00,54,25,0.462962962962963,0,0,0,65,
2008-08-17 00:00:00,2008-08-17 00:00:00,47,25,0.53191489361702127,0,0,0,73,
2015-09-14 00:00:00,2015-09-14 00:00:00,27,26,0.96296296296296291,,,,,
2009-08-31 00:00:00,,42,26,0.61904761904761907,,,,,
2009-06-10 00:00:00,2009-06-10 00:00:00,37,26,0.70270270270270274,,0,,,
2008-07-16 00:00:00,2008-07-16 00:00:00,70,26,0.37142857142857139,0,0,,,
2008-06-02 00:00:00,2008-06-02 00:00:00,43,26,0.60465116279069764,,0,,,
2010-05-21 00:00:00,2010-05-21 00:00:00,66,26,0.39393939393939392,0.21,2,150,33,
2006-06-18 00:00:00,2006-06-18 00:00:00,33,26,0.78787878787878785,0.06,0,60,33,
2012-09-10 00:00:00,2012-09-10 00:00:00,41,26,0.63414634146341464,0.4,0,0,35,
2006-06-08 00:00:00,2006-06-08 00:00:00,51,26,0.50980392156862742,0,0,92,37,
2013-06-22 00:00:00,2013-06-22 00:00:00,107,26,0.2429906542056075,0.05,,72,41,
2011-08-30 00:00:00,2011-08-30 00:00:00,51,26,0.50980392156862742,0.02,0,0,42,
2014-08-20 00:00:00,2014-08-20 00:00:00,54,26,0.48148148148148151,0,0,0,42,
2012-08-28 00:00:00,2012-08-28 00:00:00,41,26,0.63414634146341464,0,0,0,47,
2012-09-04 00:00:00,2012-09-04 00:00:00,39,26,0.66666666666666663,0,0,0,52,
2013-07-31 00:00:00,2013-07-31 00:00:00,47,26,0.55319148936170215,0,0,0,59,
2014-08-11 00:00:00,2014-08-11 00:00:00,65,26,0.4,0,0,0,66,
2012-08-07 00:00:00,2012-08-07 00:00:00,67,26,0.38805970149253732,0,0,0,66,
2012-09-21 00:00:00,2012-09-21 00:00:00,44,26,0.59090909090909094,0,,,68,
2007-08-29 00:00:00,2007-08-29 00:00:00,37,27,0.72972972972972971,,0,0,,
2009-08-25 00:00:00,,45,27,0.6,,,,,
2008-06-12 00:00:00,2008-06-12 00:00:00,60,27,0.45,0,0,,,
2008-09-03 00:00:00,2008-09-03 00:00:00,47,27,0.574468085106383,0,0,0,,
2014-06-16 00:00:00,2014-06-16 00:00:00,72,27,0.375,0.29,1,109,29,
2013-06-12 00:00:00,2013-06-12 00:00:00,36,27,0.75,0.04,0.3,101,31,
2010-06-16 00:00:00,2010-06-16 00:00:00,62,27,0.43548387096774188,0.3,1.5,119,31,
2011-06-13 00:00:00,2011-06-13 00:00:00,107,27,0.25233644859813081,0.35,0,186,32,
2008-09-01 00:00:00,2008-09-01 00:00:00,33,27,0.81818181818181823,0.36,0,0,35,
2014-08-21 00:00:00,2014-08-21 00:00:00,43,27,0.627906976744186,0,0,0,39,
2014-06-12 00:00:00,2014-06-12 00:00:00,70,27,0.38571428571428568,0,,112,44,
2014-08-29 00:00:00,2014-08-29 00:00:00,62,27,0.43548387096774188,0,,,47,
2006-09-10 00:00:00,2006-09-10 00:00:00,34,27,0.79411764705882348,0,0,0,48,
2011-08-28 00:00:00,2011-08-28 00:00:00,55,27,0.49090909090909091,0,0,0,48,
2008-09-05 00:00:00,2008-09-05 00:00:00,48,27,0.5625,0,0,0,51,
2015-08-05 00:00:00,2015-08-05 00:00:00,68,27,0.39705882352941169,0,,,53,
2007-08-24 00:00:00,2007-08-24 00:00:00,65,27,0.41538461538461541,0,0,0,56,
2006-06-28 00:00:00,2006-06-28 00:00:00,35,27,0.77142857142857146,0,0,37,59,
2008-08-08 00:00:00,2008-08-08 00:00:00,81,27,0.33333333333333331,0,0,2,59,
2010-09-03 00:00:00,2010-09-03 00:00:00,70,27,0.38571428571428568,0,0,0,62,
2010-08-24 00:00:00,2010-08-24 00:00:00,67,27,0.40298507462686572,0,0,0,65,
2008-08-03 00:00:00,2008-08-03 00:00:00,58,28,0.48275862068965519,0,0,,,
2007-08-30 00:00:00,2007-08-30 00:00:00,52,28,0.53846153846153844,,0,0,,
2008-05-27 00:00:00,2008-05-27 00:00:00,39,28,0.717948717948718,0,0,,,
2015-08-18 00:00:00,2015-08-18 00:00:00,66,28,0.42424242424242431,0,,,,
2008-09-04 00:00:00,2008-09-04 00:00:00,60,28,0.46666666666666667,0,0,0,,
2012-05-18 00:00:00,2012-05-18 00:00:00,55,28,0.509090909090909,0,0,161,27,
2011-06-12 00:00:00,2011-06-12 00:00:00,86,28,0.32558139534883718,0,0,190,32,
2010-05-28 00:00:00,2010-05-28 00:00:00,91,28,0.30769230769230771,0.74,5.5,146,33,
2012-05-26 00:00:00,2012-05-26 00:00:00,82,28,0.34146341463414642,0,0,166,39,
2015-05-15 00:00:00,2015-05-15 00:00:00,38,28,0.73684210526315785,0,0,43,40,
2014-09-12 00:00:00,2014-09-12 00:00:00,52,28,0.53846153846153844,0,,,45,
2009-05-28 00:00:00,2009-05-28 00:00:00,48,28,0.58333333333333337,0,0,136,45,
2008-08-09 00:00:00,2008-08-09 00:00:00,54,28,0.51851851851851849,0.03,0,0,46,
2015-07-28 00:00:00,2015-07-28 00:00:00,44,28,0.63636363636363635,0,0,0,47,
2010-08-04 00:00:00,2010-08-04 00:00:00,54,28,0.51851851851851849,0,0,0,50,
2014-09-13 00:00:00,2014-09-13 00:00:00,48,28,0.58333333333333337,0,,,50,
2012-06-29 00:00:00,2012-06-29 00:00:00,87,28,0.32183908045977011,0.07,0,108,52,
2009-05-31 00:00:00,2009-05-31 00:00:00,55,28,0.509090909090909,0,0,130,55,
2010-09-02 00:00:00,2010-09-02 00:00:00,67,28,0.417910447761194,0,0,0,56,
2007-09-14 00:00:00,2007-09-14 00:00:00,46,28,0.60869565217391308,0,0,0,60,
2011-08-21 00:00:00,2011-08-21 00:00:00,62,28,0.45161290322580638,0,0,8,62,
2006-09-05 00:00:00,2006-09-05 00:00:00,35,28,0.8,0,0,0,69,
2011-06-21 00:00:00,2011-06-21 00:00:00,75,29,0.38666666666666671,,,,,
2009-06-23 00:00:00,2009-06-23 00:00:00,84,29,0.34523809523809518,0,0,,,
2014-06-13 00:00:00,2014-06-13 00:00:00,54,29,0.53703703703703709,0.31,0,110,32,
2009-05-18 00:00:00,2009-05-18 00:00:00,40,29,0.725,1.13,2.5,159,33,
2014-05-18 00:00:00,2014-05-18 00:00:00,39,29,0.74358974358974361,0,0,167,34,
2011-06-17 00:00:00,2011-06-17 00:00:00,90,29,0.32222222222222219,0,0,180,36,
2014-09-03 00:00:00,2014-09-03 00:00:00,61,29,0.47540983606557369,0.52,0,0,39,
2011-08-14 00:00:00,2011-08-14 00:00:00,46,29,0.63043478260869568,0,0,28,39,
2010-09-11 00:00:00,2010-09-11 00:00:00,47,29,0.61702127659574468,0,0,0,40,
2010-08-21 00:00:00,2010-08-21 00:00:00,88,29,0.32954545454545447,0,0,0,42,1
2008-08-28 00:00:00,2008-08-28 00:00:00,48,29,0.60416666666666663,0.54,0,0,44,
2012-09-03 00:00:00,2012-09-03 00:00:00,43,29,0.67441860465116277,0,0,0,44,
2008-05-26 00:00:00,2008-05-26 00:00:00,42,29,0.69047619047619047,1.42,0,174,48,
2012-06-25 00:00:00,2012-06-25 00:00:00,68,29,0.4264705882352941,0,0,120,49,
2010-08-18 00:00:00,2010-08-18 00:00:00,51,29,0.56862745098039214,0,0,0,52,
2013-09-13 00:00:00,2013-09-13 00:00:00,54,29,0.53703703703703709,0,0,0,62,
2011-09-08 00:00:00,2011-09-08 00:00:00,47,29,0.61702127659574468,0,0,0,66,
2009-06-11 00:00:00,2009-06-11 00:00:00,52,30,0.57692307692307687,,0,,,
2008-07-30 00:00:00,2008-07-30 00:00:00,64,30,0.46875,0.52,0,28,36,
2012-08-21 00:00:00,2012-08-21 00:00:00,56,30,0.5357142857142857,0,0,0,50,
2013-08-13 00:00:00,2013-08-13 00:00:00,71,30,0.42253521126760563,0,0,0,51,
2015-08-24 00:00:00,2015-08-24 00:00:00,38,30,0.78947368421052633,0,,,53,
2012-08-20 00:00:00,2012-08-20 00:00:00,74,30,0.40540540540540537,0,0,0,54,
2010-08-12 00:00:00,2010-08-12 00:00:00,50,30,0.6,0,0,0,56,
2009-06-04 00:00:00,2009-06-04 00:00:00,36,30,0.83333333333333337,0,0,113,57,
2015-08-17 00:00:00,2015-08-17 00:00:00,71,30,0.42253521126760563,0,,,59,
2009-08-19 00:00:00,2009-08-19 00:00:00,65,30,0.46153846153846162,0,0,0,64,
2011-09-07 00:00:00,2011-09-07 00:00:00,39,30,0.76923076923076927,0,,,65,
2011-09-11 00:00:00,2011-09-11 00:00:00,37,30,0.81081081081081086,0,0,0,66,
2013-08-22 00:00:00,2013-08-22 00:00:00,46,30,0.65217391304347827,0,0,0,69,
2007-06-03 00:00:00,2007-06-03 00:00:00,77,30,0.38961038961038957,0,0,87,73,
2009-08-20 00:00:00,,49,31,0.63265306122448983,,,,,
2010-07-02 00:00:00,,130,31,0.2384615384615385,,,,,
2007-08-17 00:00:00,2007-08-17 00:00:00,93,31,0.33333333333333331,,0,0,,
2008-07-29 00:00:00,2008-07-29 00:00:00,76,31,0.40789473684210531,,0,,,
2015-05-25 00:00:00,2015-05-25 00:00:00,46,31,0.67391304347826086,0.1,,,,
2014-05-17 00:00:00,2014-05-17 00:00:00,60,31,0.51666666666666672,0.02,0,168,35,
2007-06-10 00:00:00,2007-06-10 00:00:00,57,31,0.543859649122807,0.64,0,74,38,
2007-06-21 00:00:00,2007-06-21 00:00:00,71,31,0.43661971830985907,0,0,55,39,
2007-08-27 00:00:00,2007-08-27 00:00:00,53,31,0.58490566037735847,0,0,0,40,
2006-07-11 00:00:00,2006-07-11 00:00:00,79,31,0.39240506329113922,0,0,5,47,
2008-09-02 00:00:00,2008-09-02 00:00:00,40,31,0.775,0,0,0,48,
2014-08-13 00:00:00,2014-08-13 00:00:00,34,31,0.91176470588235292,1.78,0,0,50,
2009-05-24 00:00:00,2009-05-24 00:00:00,54,31,0.57407407407407407,0,0,141,52,
2008-07-31 00:00:00,2008-07-31 00:00:00,70,31,0.44285714285714278,0.01,0,25,53,
2012-08-06 00:00:00,2012-08-06 00:00:00,77,31,0.40259740259740262,0,0,0,60,
2011-09-06 00:00:00,2011-09-06 00:00:00,50,31,0.62,0,0,0,60,
2015-07-04 00:00:00,2015-07-04 00:00:00,74,31,0.41891891891891891,0,0,0,62,
2008-09-11 00:00:00,2008-09-11 00:00:00,34,31,0.91176470588235292,0,0,0,63,
2014-09-15 00:00:00,2014-09-15 00:00:00,37,31,0.83783783783783783,0,0,0,66,
2010-08-17 00:00:00,2010-08-17 00:00:00,57,31,0.543859649122807,0,0,0,67,
2012-08-18 00:00:00,2012-08-18 00:00:00,64,31,0.484375,0,0,0,68,
2015-07-30 00:00:00,2015-07-30 00:00:00,40,31,0.775,0,0,0,69,
2008-06-01 00:00:00,2008-06-01 00:00:00,82,32,0.3902439024390244,,0,,,
2007-08-22 00:00:00,2007-08-22 00:00:00,52,32,0.61538461538461542,,0,0,,
2013-06-17 00:00:00,2013-06-17 00:00:00,51,32,0.62745098039215685,0,0,84,42,
2015-07-25 00:00:00,2015-07-25 00:00:00,84,32,0.38095238095238088,0.33,0,0,44,
2007-08-21 00:00:00,2007-08-21 00:00:00,41,32,0.78048780487804881,0.2,0,0,45,
2006-06-06 00:00:00,2006-06-06 00:00:00,47,32,0.68085106382978722,0,0,100,46,
2012-07-18 00:00:00,2012-07-18 00:00:00,77,32,0.41558441558441561,0,0,,51,
2014-09-05 00:00:00,2014-09-05 00:00:00,48,32,0.66666666666666663,0,,,52,
2007-06-20 00:00:00,2007-06-20 00:00:00,70,32,0.45714285714285707,0,0,57,54,
2006-07-27 00:00:00,2006-07-27 00:00:00,61,32,0.52459016393442626,0,0,0,56,
2012-08-15 00:00:00,2012-08-15 00:00:00,51,32,0.62745098039215685,0,0,0,58,
2010-07-28 00:00:00,2010-07-28 00:00:00,58,32,0.55172413793103448,0,0,0,67,
2009-06-08 00:00:00,2009-06-08 00:00:00,46,33,0.717391304347826,,0,,,
2008-07-23 00:00:00,2008-07-23 00:00:00,41,33,0.80487804878048785,0,0,,,
2012-06-14 00:00:00,2012-06-14 00:00:00,98,33,0.336734693877551,0,0,138,32,
2013-06-13 00:00:00,2013-06-13 00:00:00,60,33,0.55,0.22,0,96,33,
2010-07-03 00:00:00,2010-07-03 00:00:00,121,33,0.27272727272727271,0.35,0,73,37,
2010-07-01 00:00:00,2010-07-01 00:00:00,103,33,0.32038834951456308,0,0,,37,
2009-05-27 00:00:00,2009-05-27 00:00:00,35,33,0.94285714285714284,0,0,136,38,
2012-08-22 00:00:00,2012-08-22 00:00:00,55,33,0.6,0,0,0,39,
2014-08-28 00:00:00,2014-08-28 00:00:00,48,33,0.6875,0,0,0,46,
2011-08-29 00:00:00,2011-08-29 00:00:00,48,33,0.6875,0,0,0,46,
2009-06-27 00:00:00,2009-06-27 00:00:00,133,33,0.24812030075187971,0,0,73,47,
2014-06-02 00:00:00,2014-06-02 00:00:00,71,33,0.46478873239436619,0,0,134,49,
2010-06-22 00:00:00,2010-06-22 00:00:00,68,33,0.48529411764705882,0,0,106,50,
2014-08-19 00:00:00,2014-08-19 00:00:00,57,33,0.57894736842105265,0,0,0,53,
2009-06-01 00:00:00,2009-06-01 00:00:00,41,33,0.80487804878048785,0,0,128,60,
2015-08-26 00:00:00,2015-08-26 00:00:00,74,33,0.44594594594594589,0,,,62,
2015-07-19 00:00:00,2015-07-19 00:00:00,72,33,0.45833333333333331,0,0,0,63,
2008-05-17 00:00:00,2008-05-17 00:00:00,54,34,0.62962962962962965,,0,,,
2008-07-02 00:00:00,2008-07-02 00:00:00,85,34,0.4,,0,,,
2008-07-03 00:00:00,2008-07-03 00:00:00,74,34,0.45945945945945948,,0,,,
2015-07-22 00:00:00,2015-07-22 00:00:00,55,34,0.61818181818181817,0,0,0,,
2008-09-27 00:00:00,2008-09-27 00:00:00,40,34,0.85,0,0,0,,
2008-06-17 00:00:00,2008-06-17 00:00:00,78,34,0.4358974358974359,0,0,,,
2012-06-19 00:00:00,2012-06-19 00:00:00,71,34,0.47887323943661969,0.35,0,130,32,
2013-06-03 00:00:00,2013-06-03 00:00:00,55,34,0.61818181818181817,0,0,126,37,
2012-07-31 00:00:00,2012-07-31 00:00:00,47,34,0.723404255319149,0,0,0,38,
2014-06-01 00:00:00,2014-06-01 00:00:00,69,34,0.49275362318840582,0,0,138,38,
2009-08-13 00:00:00,2009-08-13 00:00:00,72,34,0.47222222222222221,,0,0,41,
2006-07-13 00:00:00,2006-07-13 00:00:00,62,34,0.54838709677419351,0.56,0,0,42,
2011-08-11 00:00:00,2011-08-11 00:00:00,57,34,0.59649122807017541,0.01,0,41,42,
2015-07-11 00:00:00,2015-07-11 00:00:00,108,34,0.31481481481481483,0.06,0,0,45,
2015-08-20 00:00:00,2015-08-20 00:00:00,52,34,0.65384615384615385,0,,,47,
2010-09-12 00:00:00,2010-09-12 00:00:00,39,34,0.87179487179487181,0,0,0,50,
2009-05-16 00:00:00,2009-05-16 00:00:00,72,34,0.47222222222222221,0.05,0,168,51,
